CountryName,CountryCode,Year,Total Population,Urban population (% of total)
Malawi,1970,4603739,6.053,
Malaysia,1970,10908634,33.454,
Maldives,1970,115703,11.893,
Mali,1970,5949043,14.33,
Malta,1970,302650,89.699,
Marshall Islands,1970,20397,53.492,
Mauritania,1970,1148908,14.564,
Mauritius,1970,826000,42.032,
Mexico,1970,52029859,59.021,
Micronesia,FSM,1970,61433,24.808
Moldova,1970,3044000,32.068,
Monaco,1970,23484,100,
Mongolia,1970,1278825,45.052,
Montenegro,1970,526123,26.853,
Morocco,1970,16039600,34.477,
Mozambique,1970,9262078,6.979,
Myanmar,1970,27166045,22.83,
Namibia,1970,780386,22.292,
Nepal,1970,11986974,3.956,
Netherlands,1970,13038526,61.663,
New Caledonia,1970,112000,51.232,
New Zealand,1970,2810700,81.106,
Nicaragua,1970,2398095,47.03,
Niger,1970,4497355,8.794,
Nigeria,1970,56131844,17.76,
Northern Mariana Islands,1970,13203,70.062,
Norway,1970,3875763,65.396,
Oman,1970,723850,29.665,
Pakistan,1970,58094239,24.817,
Palau,1970,11481,59.715,
Panama,1970,1519293,47.64,
Papua New Guinea,1970,2434755,9.796,
Paraguay,1970,2474102,37.065,
Peru,1970,13341071,57.406,
Philippines,1970,35804731,32.979,
Poland,1970,32664300,52.125,
Portugal,1970,8680431,38.804,
Puerto Rico,1970,2718000,58.328,
Qatar,1970,109329,88.354,
Romania,1970,20250398,40.319,
Russian Federation,1970,130404000,62.471,
Rwanda,1970,3754546,3.194,
Samoa,1970,143175,20.353,
San Marino,1970,19136,59.8,
Sao Tome and Principe,1970,74251,29.518,
Saudi Arabia,1970,5836394,48.669,
Senegal,1970,4217754,30,
Seychelles,1970,53600,39.068,
Sierra Leone,1970,2514151,23.969,
Singapore,1970,2074500,100,
Slovak Republic,1970,4538223,41.057,
Slovenia,1970,1724891,37.004,
Solomon Islands,1970,160292,8.917,
Somalia,1970,3445420,22.678,
South Africa,1970,22087000,47.809,
South Sudan,1970,3647097,8.633,
Spain,1970,33814531,66.038,
Sri Lanka,1970,12514000,19.514,
St. Kitts and Nevis,1970,44882,34.141,
St. Lucia,1970,104162,23.907,
St. Vincent and the Grenadines,1970,90457,30.683,
Sudan,1970,10232758,16.523,
Suriname,1970,371268,45.948,
Swaziland,1970,445844,9.705,
Sweden,1970,8042801,81.034,
Switzerland,1970,6180877,57.368,
Syrian Arab Republic,1970,6378802,43.345,
Tajikistan,1970,2919586,36.876,
Tanzania,1970,13605504,7.852,
Thailand,1970,36884914,20.889,
Timor-Leste,1970,602737,12.886,
Togo,1970,2115521,21.28,
Tonga,1970,84370,20.187,
Trinidad and Tobago,1970,945996,11.876,
Tunisia,1970,5127000,43.482,
Turkey,1970,34772031,38.234,
Turkmenistan,1970,2188499,47.78,
Turks and Caicos Islands,1970,5632,51.106,
Tuvalu,1970,7296,22.081,
Uganda,1970,9446024,6.664,
Ukraine,1970,47086758,54.831,
United Arab Emirates,1970,235434,79.8,
United Kingdom,1970,55663250,77.117,
United States,1970,205052000,73.602,
Uruguay,1970,2809799,82.368,
Uzbekistan,1970,11972994,36.714,
Vanuatu,1970,85388,12.325,
Venezuela,VEN,1970,11587758,71.852
Vietnam,1970,42729000,18.3,
Virgin Islands (U.S.),1970,63000,69.592,
Yemen,YEM,1970,6156234,13.3
Zambia,1970,4185378,30.351,
Zimbabwe,1970,5206311,17.362,
Arab World,1971,125273032,39.47979135,
Caribbean small states,1971,4940523,34.52920831,
Central Europe and the Baltics,1971,99638983,51.42956645,
East Asia & Pacific (all income levels),1971,1323050025,24.92119845,
East Asia & Pacific (developing only),1971,1146964227,18.80793248,
Euro area,1971,288999688,67.53307986,
Europe & Central Asia (all income levels),1971,743148494,61.24768672,
Europe & Central Asia (developing only),1971,186246821,45.70377293,
European Union,1971,444368185,66.05112804,
Fragile and conflict affected situations,1971,158282922,24.04927219,
Heavily indebted poor countries (HIPC),1971,213971961,16.68350061,
High income,1971,1027734388,68.81088989,
High income: nonOECD,1971,216468801,65.48514002,
High income: OECD,1971,811265587,69.63745804,
Latin America & Caribbean (all income levels),1971,295026304,57.79794808,
Latin America & Caribbean (developing only),1971,241620163,54.04319387,
Least developed countries: UN classification,1971,316378185,13.2241807,
Low & middle income,1971,2734363292,24.81623987,
Low income,1971,203612750,15.68436417,
Lower middle income,1971,1214104202,22.80334027,
Middle East & North Africa (all income levels),1971,142463436,43.38096543,
Middle East & North Africa (developing only),1971,130823545,41.57877913,
Middle income,1971,2530750542,25.55131151,
North America,1971,229361135,73.85304381,
OECD members,1971,900593213,67.83587732,
Other small states,1971,8319850,21.08309771,
Pacific island small states,1971,1171267,26.41707073,
Small states,1971,14431640,26.11913833,
South Asia,1971,729469562,18.9043813,
Sub-Saharan Africa (all income levels),1971,299578724,18.42851834,
Sub-Saharan Africa (developing only),1971,299238974,18.41629963,
Upper middle income,1971,1316646340,28.08266455,
World,1971,3762097680,36.71207559,
Afghanistan,1971,11412821,11.917,
Albania,1971,2187853,31.933,
Algeria,1971,14960111,39.665,
American Samoa,1971,27916,70.784,
Andorra,1971,25560,81.78,
Angola,1971,6437645,15.434,
Antigua and Barbuda,1971,66338,33.898,
Argentina,1971,24366442,79.321,
Armenia,1971,2580894,60.657,
Aruba,1971,59438,50.609,
Australia,1971,12937000,85.6,
Austria,1971,7500482,65.301,
Azerbaijan,1971,5287272,50.462,
Bahamas The,1971,173867,67.429,
Bahrain,1971,220808,84.021,
Bangladesh,1971,66417450,7.901,
Barbados,1971,240038,37.755,
Belarus,1971,9115576,45.349,
Belgium,1971,9673162,93.976,
Belize,1971,124792,50.805,
Benin,1971,2971941,17.647,
Bermuda,1971,54600,100,
Bhutan,1971,301653,6.413,
Bolivia,1971,4600596,40.082,
Bosnia and Herzegovina,1971,3790948,28.094,
Botswana,1971,715811,8.998,
Brazil,1971,98402200,56.894,
Brunei Darussalam,1971,135716,63.412,
Bulgaria,1971,8536395,53.36,
Burkina Faso,1971,5723379,5.861,
Burundi,1971,3507593,2.97,
Cabo Verde,1971,273053,19.9,
Cambodia,1971,7167716,18.717,
Cameroon,1971,6948847,21.584,
Canada,1971,21645535,76.09,
Cayman Islands,1971,9583,100,
Central African Republic,1971,1864757,28.356,
Chad,1971,3727382,12.313,
Channel Islands,1971,122413,35.803,
Chile,1971,9741579,75.883,
China,1971,841105000,17.292,
Colombia,1971,22611988,55.574,
Comoros,1971,233125,19.75,
Congo,ZAR,1971,20563111,24.847
Congo,COG,1971,1376189,39.919
Costa Rica,1971,1898366,39.445,
Cote d'Ivoire,1971,5487594,28.934,
Croatia,1971,4435000,41.242,
Cuba,1971,8869961,60.976,
Curacao,1971,147389,78.799,
Cyprus,1971,620860,41.283,
Czech Republic,1971,9826815,65.295,
Denmark,1971,4963126,80.239,
Djibouti,1971,169370,62.878,
Dominica,1971,71566,39.47,
Dominican Republic,1971,4631114,41.291,
Ecuador,1971,6248831,39.813,
Egypt,EGY,1971,35561087,41.838
El Salvador,1971,3765252,39.504,
Equatorial Guinea,1971,284915,27.045,
Eritrea,1971,1854395,12.762,
Estonia,1971,1376955,65.483,
Ethiopia,1971,29246170,8.756,
Faeroe Islands,1971,38983,28.417,
Fiji,1971,531601,35.147,
Finland,1971,4612124,64.523,
France,1971,52480421,71.459,
French Polynesia,1971,114311,56.203,
Gabon,1971,601734,34.082,
Gambia The,1971,460193,20.63,
Georgia,1971,4009400,48.474,
Germany,1971,78312842,72.332,
Ghana,1971,8827273,29.174,
Greece,1971,8831036,64.951,
Greenland,1971,47200,73.433,
Grenada,1971,94180,32.282,
Guam,1971,85728,67.153,
Guatemala,1971,5577824,35.861,
Guinea,1971,4259102,16.641,
Guinea-Bissau,1971,724863,15.293,
Guyana,1971,703811,29.533,
Haiti,1971,4793157,20.222,
Honduras,1971,2766444,29.569,
Hong Kong SAR,HKG,1971,4045300,88.039
Hungary,1971,10367537,60.539,
Iceland,1971,206098,85.269,
India,1971,566605402,19.991,
Indonesia,1971,117921994,17.338,
Iran,IRN,1971,29281130,42.11
Iraq,1971,10255904,57.214,
Ireland,1971,2992050,52.269,
Isle of Man,1971,57711,55.556,
Israel,1971,3069000,84.789,
Italy,1971,54073490,64.75,
Jamaica,1971,1895629,41.858,
Japan,1971,105697000,72.666,
Jordan,1971,1573846,56.308,
Kazakhstan,1971,12966920,50.753,
Kenya,1971,11657479,10.778,
Kiribati,1971,52020,25.348,
Korea,PRK,1971,14812363,54.702
Korea,KOR,1971,32882704,42.261
Kuwait,1971,807900,86.444,
Kyrgyz Republic,1971,3022300,37.609,
Lao PDR,1971,2759634,9.955,
Latvia,1971,2376389,61.433,
Lebanon,1971,2353569,61.06,
Lesotho,1971,1053524,9.039,
Liberia,1971,1457714,26.86,
Libya,1971,2208125,52.992,
Liechtenstein,1971,21726,18.364,
Lithuania,1971,3179041,50.719,
Luxembourg,1971,342421,74.916,
Macao SAR,MAC,1971,253881,97.208
Macedonia,MKD,1971,1739525,48.246
Madagascar,1971,6760352,14.526,
Malawi,1971,4728693,6.345,
Malaysia,1971,11182078,34.271,
Maldives,1971,119315,12.842,
Mali,1971,6044532,14.697,
Malta,1971,302700,89.708,
Marshall Islands,1971,21310,56.103,
Mauritania,1971,1182945,15.636,
Mauritius,1971,839230,43.062,
Mexico,1971,53719547,59.779,
Micronesia,FSM,1971,62107,25.068
Moldova,1971,3088000,32.879,
Monaco,1971,23722,100,
Mongolia,1971,1317049,45.77,
Montenegro,1971,530706,27.769,
Morocco,1971,16389949,35.012,
Mozambique,1971,9468836,7.361,
Myanmar,1971,27836648,23.215,
Namibia,1971,804309,22.559,
Nepal,1971,12232454,4.005,
Netherlands,1971,13194497,61.913,
New Caledonia,1971,120000,52.022,
New Zealand,1971,2853000,81.491,
Nicaragua,1971,2472656,47.777,
Niger,1971,4623121,9.271,
Nigeria,1971,57453734,18.151,
Northern Mariana Islands,1971,13658,72.609,
Norway,1971,3903039,66.23,
Oman,1971,748971,31.287,
Pakistan,1971,59690467,25.084,
Palau,1971,11656,60.001,
Panama,1971,1563113,47.919,
Papua New Guinea,1971,2503074,11.078,
Paraguay,1971,2535355,37.23,
Peru,1971,13704333,58.496,
Philippines,1971,36851055,33.493,
Poland,1971,32783500,52.668,
Portugal,1971,8643756,39.197,
Puerto Rico,1971,2762190,59.23,
Qatar,1971,119246,88.6,
Romania,1971,20461567,40.818,
Russian Federation,1971,131155000,63.278,
Rwanda,1971,3868345,3.336,
Samoa,1971,145437,20.611,
San Marino,1971,19299,62.281,
Sao Tome and Principe,1971,75989,30.205,
Saudi Arabia,1971,6096106,50.688,
Senegal,1971,4348499,30.72,
Seychelles,1971,54835,40.337,
Sierra Leone,1971,2558395,24.737,
Singapore,1971,2112900,100,
Slovak Republic,1971,4557449,42.009,
Slovenia,1971,1738335,37.972,
Solomon Islands,1971,166214,8.958,
Somalia,1971,3477568,23.251,
South Africa,1971,22602373,47.869,
South Sudan,1971,3733547,8.622,
Spain,1971,34191678,66.848,
Sri Lanka,1971,12690000,19.91,
St. Kitts and Nevis,1971,44490,34.317,
St. Lucia,1971,105389,24.162,
St. Vincent and the Grenadines,1971,91440,31.182,
Sudan,1971,10568788,17.22,
Suriname,1971,372619,45.716,
Swaziland,1971,458717,10.458,
Sweden,1971,8098334,81.563,
Switzerland,1971,6213399,57.597,
Syrian Arab Republic,1971,6599366,43.751,
Tajikistan,1971,3013956,36.607,
Tanzania,1971,14045757,8.431,
Thailand,1971,37964925,21.442,
Timor-Leste,1971,618508,13.213,
Togo,1971,2185661,21.602,
Tonga,1971,85520,20.217,
Trinidad and Tobago,1971,956364,11.774,
Tunisia,1971,5208154,44.305,
Turkey,1971,35608079,38.945,
Turkmenistan,1971,2252386,47.735,
Turks and Caicos Islands,1971,5750,51.487,
Tuvalu,1971,7379,22.786,
Uganda,1971,9720365,6.737,
Ukraine,1971,47433807,55.552,
United Arab Emirates,1971,275160,79.8,
United Kingdom,1971,55896223,77.03,
United States,1971,207661000,73.613,
Uruguay,1971,2818269,82.57,
Uzbekistan,1971,12361237,37.184,
Vanuatu,1971,88023,12.533,
Venezuela,VEN,1971,11937803,72.764
Vietnam,1971,43725000,18.396,
Virgin Islands (U.S.),1971,71000,70.779,
Yemen,YEM,1971,6262934,13.598
Zambia,1971,4331002,31.241,
Zimbabwe,1971,5385342,17.855,
Arab World,1972,128622897,40.20649478,
Caribbean small states,1972,4999973,34.87683122,
Central Europe and the Baltics,1972,100363597,52.16210594,
East Asia & Pacific (all income levels),1972,1354923284,25.01915119,
East Asia & Pacific (developing only),1972,1175990054,18.86239954,
Euro area,1972,290938923,67.86781189,
Europe & Central Asia (all income levels),1972,749503677,61.70756882,
Europe & Central Asia (developing only),1972,189214048,46.3077334,
European Union,1972,447151812,66.42947604,
Fragile and conflict affected situations,1972,162447767,24.61448003,
Heavily indebted poor countries (HIPC),1972,219712407,17.13001027,
High income,1972,1038086951,69.24735331,
High income: nonOECD,1972,219034450,66.27921857,
High income: OECD,1972,819052501,69.98621347,
Latin America & Caribbean (all income levels),1972,302408883,58.55018136,
Latin America & Caribbean (developing only),1972,247979312,54.86664307,
Least developed countries: UN classification,1972,323858659,13.6655152,
Low & middle income,1972,2800721995,25.10869211,
Low income,1972,208769614,16.13646383,
Lower middle income,1972,1242862038,23.16881701,
Middle East & North Africa (all income levels),1972,146283051,44.13776519,
Middle East & North Africa (developing only),1972,134123335,42.24824807,
Middle income,1972,2591952381,25.83171953,
North America,1972,231943831,73.85180832,
OECD members,1972,911007982,68.1938374,
Other small states,1972,8501704,21.7539579,
Pacific island small states,1972,1196679,26.73527979,
Small states,1972,14698356,26.6235539,
South Asia,1972,746222138,19.22960075,
Sub-Saharan Africa (all income levels),1972,307524082,18.8390845,
Sub-Saharan Africa (developing only),1972,307193108,18.8274685,
Upper middle income,1972,1349090343,28.2824207,
World,1972,3838808946,36.92100577,
Afghanistan,1972,11716896,12.316,
Albania,1972,2243126,32.127,
Algeria,1972,15377095,39.831,
American Samoa,1972,28490,71.182,
Andorra,1972,26892,83.301,
Angola,1972,6587647,15.875,
Antigua and Barbuda,1972,67205,33.978,
Argentina,1972,24782950,79.743,
Armenia,1972,2643464,61.445,
Aruba,1972,59849,50.593,
Australia,1972,13177000,85.681,
Austria,1972,7544201,65.311,
Azerbaijan,1972,5393176,50.917,
Bahamas The,1972,177844,68.088,
Bahrain,1972,229588,84.265,
Bangladesh,1972,67578486,8.221,
Barbados,1972,241441,37.971,
Belarus,1972,9188968,46.697,
Belgium,1972,9711115,94.106,
Belize,1972,127148,50.646,
Benin,1972,3039300,18.648,
Bermuda,1972,54200,100,
Bhutan,1972,312712,6.754,
Bolivia,1972,4698090,40.389,
Bosnia and Herzegovina,1972,3838002,28.875,
Botswana,1972,739754,9.695,
Brazil,1972,100844391,57.879,
Brunei Darussalam,1972,141836,63.234,
Bulgaria,1972,8576200,54.419,
Burkina Faso,1972,5825171,5.98,
Burundi,1972,3547335,3.101,
Cabo Verde,1972,273788,20.272,
Cambodia,1972,7331162,21.818,
Cameroon,1972,7134374,22.927,
Canada,1972,21993631,75.971,
Cayman Islands,1972,10137,100,
Central African Republic,1972,1900702,29.238,
Chad,1972,3816299,13.1,
Channel Islands,1972,123611,35.394,
Chile,1972,9916558,76.528,
China,1972,862030000,17.184,
Colombia,1972,23146803,56.327,
Comoros,1972,237797,20.115,
Congo,ZAR,1972,21120996,25.089
Congo,COG,1972,1419305,40.715
Costa Rica,1972,1947048,40.068,
Cote d'Ivoire,1972,5747633,29.719,
Croatia,1972,4457000,42.206,
Cuba,1972,9025299,61.8,
Curacao,1972,147710,79.146,
Cyprus,1972,628000,41.807,
Czech Republic,1972,9867632,66.484,
Denmark,1972,4991596,80.731,
Djibouti,1972,179212,63.968,
Dominica,1972,71737,40.264,
Dominican Republic,1972,4759935,42.382,
Ecuador,1972,6428707,40.352,
Egypt,EGY,1972,36302154,42.2
El Salvador,1972,3862132,40.003,
Equatorial Guinea,1972,274906,27.136,
Eritrea,1972,1905406,12.932,
Estonia,1972,1392518,66.017,
Ethiopia,1972,30135007,8.928,
Faeroe Islands,1972,39360,28.888,
Fiji,1972,542811,35.538,
Finland,1972,4639657,65.366,
France,1972,52959228,71.86,
French Polynesia,1972,118279,56.718,
Gabon,1972,613129,36.231,
Gambia The,1972,474538,21.814,
Georgia,1972,4205300,48.942,
Germany,1972,78688452,72.389,
Ghana,1972,9083575,29.392,
Greece,1972,8888628,65.454,
Greenland,1972,48300,73.675,
Grenada,1972,93937,32.353,
Guam,1972,87585,71.999,
Guatemala,1972,5737720,36.177,
Guinea,1972,4293208,17.327,
Guinea-Bissau,1972,738117,15.455,
Guyana,1972,712188,29.641,
Haiti,1972,4876558,20.323,
Honduras,1972,2845260,30.246,
Hong Kong SAR,HKG,1972,4123600,88.474
Hungary,1972,10398489,60.965,
Iceland,1972,209137,85.63,
India,1972,579800632,20.321,
Indonesia,1972,121059511,17.779,
Iran,IRN,1972,30073845,43.014
Iraq,1972,10599846,58.269,
Ireland,1972,3036850,52.611,
Isle of Man,1972,58563,54.77,
Israel,1972,3148000,85.351,
Italy,1972,54381345,65.039,
Jamaica,1972,1925162,42.395,
Japan,1972,107188000,73.452,
Jordan,1972,1633558,56.645,
Kazakhstan,1972,13176584,51.269,
Kenya,1972,12083165,11.282,
Kiribati,1972,52823,26.654,
Korea,PRK,1972,15214615,55.204
Korea,KOR,1972,33505406,43.692
Kuwait,1972,866747,87.192,
Kyrgyz Republic,1972,3088200,37.753,
Lao PDR,1972,2837967,10.295,
Latvia,1972,2395674,62.122,
Lebanon,1972,2416743,62.58,
Lesotho,1972,1075281,9.474,
Liberia,1972,1497356,27.713,
Libya,1972,2306668,56.292,
Liechtenstein,1972,22153,18.354,
Lithuania,1972,3213622,51.968,
Luxembourg,1972,346600,75.528,
Macao SAR,MAC,1972,254282,97.397
Macedonia,MKD,1972,1754954,48.827
Madagascar,1972,6952383,14.964,
Malawi,1972,4859569,6.651,
Malaysia,1972,11460080,35.104,
Maldives,1972,123372,13.858,
Mali,1972,6147459,15.072,
Malta,1972,302450,89.716,
Marshall Islands,1972,22340,58.685,
Mauritania,1972,1217912,16.773,
Mauritius,1972,852053,44.1,
Mexico,1972,55480125,60.532,
Micronesia,FSM,1972,62298,25.33
Moldova,1972,3131000,33.701,
Monaco,1972,24052,100,
Mongolia,1972,1356669,46.491,
Montenegro,1972,535198,28.706,
Morocco,1972,16740525,35.675,
Mozambique,1972,9679753,7.864,
Myanmar,1972,28517289,23.606,
Namibia,1972,829806,22.829,
Nepal,1972,12487785,4.198,
Netherlands,1972,13328593,62.232,
New Caledonia,1972,125500,52.811,
New Zealand,1972,2903900,81.819,
Nicaragua,1972,2549779,48.017,
Niger,1972,4753054,9.772,
Nigeria,1972,58829319,18.549,
Northern Mariana Islands,1972,14142,75.021,
Norway,1972,3933004,66.725,
Oman,1972,776379,32.958,
Pakistan,1972,61341255,25.353,
Palau,1972,11853,60.287,
Panama,1972,1607835,48.199,
Papua New Guinea,1972,2576093,11.3,
Paraguay,1972,2596741,37.396,
Peru,1972,14072476,59.547,
Philippines,1972,37925400,34.012,
Poland,1972,33055650,53.324,
Portugal,1972,8630430,39.591,
Puerto Rico,1972,2817256,60.127,
Qatar,1972,130377,88.678,
Romania,1972,20657957,41.319,
Russian Federation,1972,131909000,64.078,
Rwanda,1972,3983707,3.491,
Samoa,1972,147323,20.752,
San Marino,1972,19396,64.703,
Sao Tome and Principe,1972,77536,30.561,
Saudi Arabia,1972,6382106,52.707,
Senegal,1972,4485342,31.451,
Seychelles,1972,56068,41.802,
Sierra Leone,1972,2605837,25.522,
Singapore,1972,2152400,100,
Slovak Republic,1972,4596622,43.064,
Slovenia,1972,1752233,39.058,
Solomon Islands,1972,172599,8.999,
Somalia,1972,3490295,23.835,
South Africa,1972,23126276,47.929,
South Sudan,1972,3823605,8.61,
Spain,1972,34502705,67.541,
Sri Lanka,1972,12861000,19.915,
St. Kitts and Nevis,1972,44328,34.495,
St. Lucia,1972,106458,24.419,
St. Vincent and the Grenadines,1972,92465,31.687,
Sudan,1972,10918137,17.941,
Suriname,1972,371318,46.76,
Swaziland,1972,472337,11.264,
Sweden,1972,8122300,81.886,
Switzerland,1972,6260956,57.54,
Syrian Arab Republic,1972,6828765,44.078,
Tajikistan,1972,3112041,36.337,
Tanzania,1972,14506496,9.048,
Thailand,1972,39061999,22.006,
Timor-Leste,1972,636100,13.548,
Togo,1972,2247575,21.929,
Tonga,1972,86349,20.247,
Trinidad and Tobago,1972,968742,11.672,
Tunisia,1972,5294325,45.132,
Turkey,1972,36475356,39.6,
Turkmenistan,1972,2318070,47.691,
Turks and Caicos Islands,1972,5924,51.882,
Tuvalu,1972,7459,23.507,
Uganda,1972,9988321,6.812,
Ukraine,1972,47783013,56.272,
United Arab Emirates,1972,324069,79.8,
United Kingdom,1972,56086065,77.195,
United States,1972,209896000,73.623,
Uruguay,1972,2821437,82.771,
Uzbekistan,1972,12762439,37.657,
Vanuatu,1972,90824,12.744,
Venezuela,VEN,1972,12286434,73.575
Vietnam,1972,44758000,18.492,
Virgin Islands (U.S.),1972,76000,71.941,
Yemen,YEM,1972,6370599,13.901
Zambia,1972,4484141,32.146,
Zimbabwe,1972,5573312,18.36,
Arab World,1973,132115341,40.92529699,
Caribbean small states,1973,5060335,35.30502046,
Central Europe and the Baltics,1973,101120519,52.89447147,
East Asia & Pacific (all income levels),1973,1385240402,25.1758934,
East Asia & Pacific (developing only),1973,1204100118,19.00394794,
Euro area,1973,292789890,68.18069823,
Europe & Central Asia (all income levels),1973,755566832,62.1570443,
