headbreadth,headcircumference,headlength,tragiontopofhead,n_hairs,measurement_error
164.0,586.0,199.0,125.0,99998.94609929596,0.1
146.0,544.0,190.0,127.0,99992.48969052822,0.1
158.0,573.0,198.0,143.0,99996.41032705944,0.1
152.0,555.0,194.0,125.0,100002.34771281052,0.1
159.0,597.0,205.0,140.0,100014.76813608626,0.1
156.0,574.0,197.0,133.0,99992.83355974032,0.1
153.0,570.0,199.0,124.0,99992.91345005772,0.1
162.0,580.0,200.0,137.0,99991.27497559613,0.1
164.0,574.0,193.0,135.0,99989.06209554512,0.1
167.0,573.0,187.0,136.0,99984.65299939788,0.1
147.0,556.0,193.0,138.0,99991.4873780099,0.1
155.0,560.0,193.0,130.0,99998.94186730524,0.1
147.0,567.0,197.0,135.0,100000.40865386528,0.1
154.0,598.0,214.0,135.0,100011.7244918752,0.1
155.0,557.0,188.0,136.0,99991.78399515428,0.1
158.0,573.0,202.0,133.0,99992.20061876008,0.1
157.0,567.0,196.0,137.0,99992.43162759478,0.1
152.0,561.0,195.0,133.0,100001.95745919055,0.1
169.0,588.0,187.0,140.0,99998.4152758334,0.1
152.0,577.0,200.0,140.0,100007.77208795112,0.1
149.0,564.0,196.0,117.0,99992.10859193184,0.1
158.0,597.0,208.0,144.0,100009.13258852594,0.1
161.0,604.0,204.0,135.0,100009.42513143014,0.1
157.0,580.0,202.0,141.0,99997.37532297932,0.1
167.0,605.0,207.0,137.0,99993.7746254639,0.1
154.0,575.0,197.0,128.0,100001.81169089478,0.1
150.0,552.0,189.0,133.0,99992.0846623452,0.1
155.0,562.0,190.0,135.0,100019.92204735675,0.1
151.0,566.0,197.0,126.0,100001.4088730311,0.1
155.0,571.0,187.0,136.0,100007.92440768564,0.1
148.0,527.0,180.0,128.0,99987.32892699496,0.1
159.0,592.0,213.0,139.0,99982.4924241521,0.1
152.0,553.0,193.0,123.0,100006.87266205184,0.1
169.0,612.0,214.0,140.0,100005.15886718956,0.1
156.0,591.0,210.0,134.0,99992.39395243088,0.1
151.0,581.0,198.0,138.0,99994.33224350198,0.1
153.0,546.0,184.0,126.0,99993.20056199224,0.1
155.0,578.0,201.0,129.0,100002.2782691486,0.1
154.0,549.0,186.0,136.0,100009.23852128006,0.1
147.0,576.0,203.0,135.0,99984.5513979006,0.1
155.0,573.0,201.0,128.0,100004.78745131168,0.1
162.0,575.0,184.0,134.0,99991.25832279128,0.1
157.0,585.0,200.0,141.0,99994.69068035696,0.1
157.0,578.0,200.0,133.0,99998.39564791924,0.1
155.0,594.0,207.0,140.0,99986.38545959852,0.1
154.0,591.0,209.0,126.0,100028.4393856974,0.1
161.0,596.0,206.0,139.0,100024.24977474532,0.1
151.0,556.0,189.0,126.0,100007.52269859024,0.1
154.0,546.0,189.0,132.0,100006.5601518142,0.1
150.0,585.0,207.0,129.0,99989.56389807414,0.1
148.0,565.0,187.0,133.0,100023.77348875884,0.1
152.0,581.0,201.0,134.0,100000.18317264871,0.1
164.0,584.0,206.0,130.0,99998.7660449,0.1
160.0,597.0,207.0,127.0,100012.03993579085,0.1
154.0,560.0,191.0,132.0,100002.60800065586,0.1
167.0,587.0,199.0,130.0,99992.23396388792,0.1
154.0,587.0,201.0,135.0,99997.81078569502,0.1
159.0,592.0,203.0,136.0,99996.23914220749,0.1
156.0,564.0,190.0,131.0,100000.6465569337,0.1
153.0,572.0,208.0,133.0,100005.54457538876,0.1
150.0,563.0,193.0,127.0,100005.32758903842,0.1
161.0,596.0,206.0,128.0,100013.01201891786,0.1
158.0,571.0,191.0,133.0,99999.95896935785,0.1
155.0,575.0,199.0,129.0,100009.58068518266,0.1
162.0,603.0,211.0,139.0,100017.06661841484,0.1
156.0,572.0,204.0,136.0,99987.73977392202,0.1
152.0,568.0,197.0,130.0,100007.1257056349,0.1
155.0,560.0,193.0,137.0,99989.27667889808,0.1
159.0,592.0,210.0,141.0,99984.92924409291,0.1
148.0,558.0,197.0,127.0,100015.84662039588,0.1
147.0,564.0,195.0,135.0,100011.35483968796,0.1
155.0,583.0,200.0,131.0,100005.23372943912,0.1
152.0,584.0,204.0,135.0,99995.23068602355,0.1
158.0,583.0,197.0,135.0,100015.0356122411,0.1
156.0,592.0,213.0,140.0,99986.3283227496,0.1
147.0,553.0,188.0,132.0,100000.6739291982,0.1
148.0,567.0,198.0,132.0,100004.85177553662,0.1
158.0,573.0,195.0,142.0,100012.87126933204,0.1
147.0,560.0,192.0,126.0,99984.73572300626,0.1
161.0,577.0,197.0,141.0,99969.35858643896,0.1
163.0,603.0,211.0,135.0,100001.15370313286,0.1
147.0,555.0,195.0,128.0,100003.17427155343,0.1
160.0,582.0,199.0,133.0,100001.73680272677,0.1
150.0,567.0,194.0,130.0,99991.22753138687,0.1
148.0,545.0,187.0,125.0,99999.5583920016,0.1
147.0,558.0,201.0,134.0,99984.59920928658,0.1
150.0,560.0,197.0,134.0,100004.20593391683,0.1
158.0,585.0,202.0,130.0,100008.9258839583,0.1
154.0,575.0,196.0,129.0,99992.67968115395,0.1
151.0,570.0,194.0,121.0,99979.96058232174,0.1
157.0,577.0,198.0,135.0,99998.70218289744,0.1
148.0,572.0,203.0,136.0,99998.014996806,0.1
150.0,570.0,198.0,129.0,99999.19393005672,0.1
153.0,576.0,202.0,128.0,100013.03575451458,0.1
150.0,548.0,188.0,123.0,100001.3859547912,0.1
148.0,553.0,187.0,127.0,100020.84122847691,0.1
150.0,586.0,209.0,127.0,100003.8074345331,0.1
162.0,603.0,212.0,140.0,99989.12766329331,0.1
151.0,588.0,206.0,139.0,100011.3361345828,0.1
157.0,588.0,198.0,135.0,99999.09655632389,0.1
152.0,553.0,192.0,133.0,99995.11229142667,0.1
154.0,578.0,200.0,135.0,100002.79401351222,0.1
149.0,577.0,200.0,130.0,100001.147838114,0.1
160.0,596.0,206.0,134.0,99984.41405807182,0.1
157.0,587.0,206.0,135.0,99991.50481223586,0.1
157.0,555.0,190.0,121.0,100011.52006570014,0.1
158.0,605.0,211.0,138.0,100001.7592789246,0.1
155.0,560.0,192.0,133.0,100006.38985953694,0.1
156.0,557.0,195.0,134.0,100010.20152644516,0.1
158.0,550.0,188.0,127.0,100017.92613071633,0.1
154.0,589.0,204.0,142.0,99993.60903499804,0.1
149.0,555.0,199.0,139.0,99992.96604941474,0.1
156.0,586.0,207.0,127.0,99990.75490405451,0.1
158.0,583.0,197.0,136.0,99993.99549458444,0.1
154.0,582.0,201.0,143.0,99990.87413232872,0.1
161.0,567.0,196.0,142.0,99999.84999267502,0.1
148.0,566.0,201.0,120.0,99998.9176723108,0.1
148.0,581.0,203.0,129.0,100005.8123827172,0.1
157.0,598.0,211.0,143.0,99988.0934876644,0.1
154.0,582.0,204.0,137.0,99993.46175476686,0.1
160.0,602.0,203.0,132.0,100003.59461065652,0.1
156.0,573.0,197.0,137.0,100006.98647977583,0.1
159.0,584.0,200.0,139.0,99976.83382689582,0.1
165.0,599.0,204.0,132.0,99993.97929377644,0.1
150.0,562.0,197.0,120.0,99997.46379610406,0.1
157.0,562.0,193.0,134.0,99979.58845820662,0.1
158.0,567.0,193.0,127.0,100004.48700356772,0.1
158.0,594.0,204.0,131.0,100012.0412752626,0.1
160.0,577.0,195.0,138.0,99980.56900587695,0.1
166.0,570.0,193.0,142.0,99984.35071232029,0.1
155.0,588.0,205.0,131.0,100009.5218212674,0.1
157.0,574.0,199.0,134.0,100011.3533922812,0.1
157.0,560.0,187.0,134.0,99987.27224362535,0.1
150.0,576.0,201.0,130.0,99990.12379287295,0.1
154.0,592.0,198.0,143.0,100006.59418806736,0.1
152.0,582.0,204.0,134.0,99997.56976268308,0.1
157.0,588.0,205.0,137.0,99994.78683569226,0.1
151.0,561.0,196.0,127.0,100015.94137379632,0.1
154.0,597.0,213.0,143.0,100002.9779903846,0.1
159.0,580.0,205.0,129.0,99981.80551157796,0.1
155.0,582.0,204.0,138.0,100002.53313905722,0.1
161.0,576.0,190.0,126.0,99985.9474233999,0.1
146.0,564.0,196.0,126.0,100007.42056579716,0.1
159.0,585.0,201.0,126.0,100009.8199365772,0.1
156.0,556.0,191.0,140.0,100004.3856199809,0.1
154.0,567.0,197.0,135.0,100009.2781985294,0.1
160.0,580.0,197.0,133.0,100019.64279457256,0.1
156.0,568.0,200.0,143.0,100007.26679966036,0.1
160.0,603.0,211.0,136.0,99996.2804005916,0.1
149.0,561.0,199.0,124.0,99989.06696091231,0.1
158.0,588.0,204.0,140.0,100002.24450734694,0.1
153.0,555.0,191.0,131.0,99989.64961829728,0.1
158.0,560.0,189.0,136.0,99985.61254726908,0.1
156.0,584.0,204.0,129.0,99995.3815049506,0.1
154.0,571.0,200.0,126.0,99982.21681874868,0.1
168.0,593.0,199.0,127.0,99986.99526217072,0.1
160.0,590.0,205.0,127.0,100005.01156390998,0.1
154.0,579.0,208.0,135.0,99995.24744726636,0.1
169.0,594.0,202.0,136.0,99996.93365619297,0.1
163.0,613.0,216.0,138.0,99999.74083901342,0.1
153.0,560.0,192.0,136.0,99980.45808184276,0.1
155.0,560.0,191.0,135.0,100001.86223745518,0.1
165.0,577.0,195.0,125.0,99999.96170056931,0.1
155.0,566.0,196.0,131.0,99999.5479353029,0.1
154.0,574.0,204.0,127.0,100003.42846310596,0.1
148.0,544.0,190.0,120.0,99978.35072430594,0.1
155.0,574.0,201.0,126.0,100019.1182951204,0.1
147.0,558.0,185.0,130.0,99996.96648885222,0.1
150.0,560.0,202.0,131.0,99985.6578628301,0.1
156.0,571.0,198.0,127.0,100001.1152987854,0.1
146.0,569.0,200.0,129.0,99987.2883227691,0.1
153.0,578.0,201.0,133.0,100000.66392699846,0.1
147.0,558.0,192.0,126.0,100005.40602232092,0.1
157.0,585.0,206.0,130.0,99986.81103172568,0.1
152.0,575.0,196.0,138.0,100008.45426429124,0.1
151.0,566.0,196.0,132.0,100001.31092199674,0.1
154.0,570.0,202.0,126.0,100003.49083684216,0.1
140.0,535.0,186.0,132.0,100004.04068105148,0.1
154.0,548.0,194.0,125.0,100005.12434146804,0.1
154.0,588.0,207.0,129.0,100011.20361799576,0.1
158.0,588.0,201.0,145.0,100008.60454447778,0.1
158.0,568.0,188.0,137.0,100004.86910353474,0.1
152.0,557.0,188.0,126.0,99992.35660373732,0.1
158.0,585.0,199.0,136.0,100002.86331102467,0.1
157.0,576.0,199.0,127.0,99994.42166045596,0.1
156.0,544.0,178.0,120.0,99985.51247726328,0.1
157.0,584.0,200.0,122.0,99999.58623124789,0.1
162.0,598.0,206.0,124.0,99990.8718990325,0.1
153.0,562.0,190.0,130.0,100011.35141385786,0.1
146.0,556.0,194.0,133.0,99999.622908058,0.1
155.0,577.0,201.0,118.0,100000.4526256872,0.1
158.0,594.0,200.0,130.0,100007.75206118594,0.1
152.0,600.0,206.0,130.0,99995.81876078084,0.1
152.0,560.0,196.0,130.0,99997.4340514159,0.1
144.0,558.0,196.0,129.0,100011.646711623,0.1
160.0,575.0,194.0,132.0,99986.16321398431,0.1
155.0,587.0,207.0,134.0,99991.33044781568,0.1
156.0,562.0,194.0,127.0,99998.6630612776,0.1
157.0,585.0,205.0,135.0,100007.8478919106,0.1
163.0,596.0,203.0,133.0,100002.4979247395,0.1
148.0,574.0,200.0,138.0,99988.42483162276,0.1
160.0,572.0,196.0,125.0,99990.80226029476,0.1
156.0,588.0,206.0,130.0,100016.94460019798,0.1
153.0,573.0,198.0,134.0,100003.1626928139,0.1
150.0,558.0,192.0,130.0,99993.81558777584,0.1
160.0,580.0,201.0,134.0,99995.15722479428,0.1
163.0,593.0,204.0,141.0,100037.40248903703,0.1
148.0,576.0,203.0,127.0,100013.4027191033,0.1
144.0,557.0,193.0,135.0,99983.63525989057,0.1
154.0,598.0,209.0,144.0,99995.41225024458,0.1
147.0,565.0,197.0,128.0,100007.228226834,0.1
152.0,578.0,199.0,125.0,99997.24518917035,0.1
157.0,579.0,200.0,130.0,100011.390532955,0.1
148.0,579.0,207.0,139.0,100017.64249579038,0.1
154.0,548.0,186.0,127.0,100000.07560395038,0.1
143.0,585.0,204.0,129.0,100002.9473951486,0.1
163.0,600.0,208.0,137.0,99998.31337713257,0.1
150.0,584.0,205.0,130.0,100008.82799066108,0.1
158.0,586.0,204.0,137.0,100014.99925163502,0.1
158.0,587.0,202.0,130.0,100009.34395373982,0.1
153.0,549.0,190.0,133.0,99989.17022394289,0.1
157.0,578.0,199.0,127.0,100007.54363069824,0.1
152.0,596.0,213.0,138.0,99994.2124606667,0.1
148.0,575.0,206.0,131.0,100017.48361966157,0.1
158.0,589.0,206.0,130.0,100004.76283815708,0.1
160.0,599.0,208.0,136.0,100010.58128734316,0.1
150.0,574.0,207.0,131.0,99999.78940613916,0.1
150.0,572.0,205.0,117.0,99999.6766208776,0.1
159.0,572.0,190.0,129.0,100004.30777632762,0.1
160.0,593.0,208.0,133.0,99999.6919868794,0.1
149.0,567.0,201.0,129.0,100015.78913904942,0.1
148.0,569.0,203.0,133.0,99988.57803699088,0.1
156.0,595.0,202.0,135.0,100006.85416447686,0.1
149.0,555.0,193.0,130.0,99994.1334020356,0.1
141.0,553.0,196.0,124.0,100008.61046242404,0.1
160.0,574.0,200.0,138.0,99982.02883907646,0.1
143.0,558.0,198.0,117.0,100012.86126248453,0.1
150.0,560.0,194.0,122.0,99996.90631221602,0.1
154.0,588.0,207.0,129.0,99987.66326847518,0.1
150.0,565.0,194.0,138.0,100007.1668431026,0.1
160.0,582.0,200.0,125.0,99998.08223156608,0.1
158.0,596.0,211.0,131.0,100002.77138831576,0.1
161.0,577.0,199.0,140.0,100012.27908698175,0.1
148.0,571.0,199.0,117.0,99989.08809443246,0.1
163.0,583.0,194.0,132.0,99992.63622865056,0.1
163.0,597.0,208.0,137.0,100000.8040713039,0.1
158.0,563.0,190.0,130.0,100005.67515398518,0.1
159.0,577.0,195.0,143.0,99992.96385024145,0.1
158.0,570.0,199.0,138.0,99992.06854684906,0.1
163.0,553.0,180.0,129.0,100007.71335292248,0.1
156.0,603.0,210.0,140.0,100009.83638642216,0.1
146.0,564.0,193.0,132.0,100013.9727325851,0.1
149.0,546.0,198.0,133.0,99997.04864674016,0.1
154.0,567.0,191.0,138.0,99974.17765202349,0.1
153.0,576.0,207.0,129.0,100005.2339028477,0.1
157.0,579.0,203.0,132.0,100007.5993210253,0.1
150.0,570.0,197.0,138.0,99985.3317685018,0.1
154.0,583.0,206.0,132.0,100000.90380246444,0.1
150.0,587.0,211.0,130.0,100002.75308279546,0.1
146.0,573.0,209.0,130.0,100003.40354962254,0.1
154.0,564.0,196.0,136.0,99995.35305531176,0.1
161.0,559.0,181.0,141.0,100000.83433194764,0.1
156.0,586.0,207.0,133.0,100006.00394496116,0.1
151.0,555.0,198.0,122.0,99982.23826557858,0.1
152.0,582.0,200.0,137.0,100009.11082434334,0.1
155.0,577.0,198.0,129.0,99996.34163346018,0.1
150.0,588.0,206.0,142.0,100007.64502119196,0.1
160.0,583.0,202.0,130.0,99992.97379722568,0.1
155.0,570.0,194.0,140.0,99982.8823513494,0.1
149.0,590.0,208.0,135.0,100011.81138728424,0.1
163.0,596.0,199.0,138.0,100016.41136185708,0.1
161.0,587.0,200.0,140.0,99981.39469262784,0.1
157.0,597.0,202.0,129.0,99987.07723378632,0.1
154.0,578.0,202.0,134.0,100000.94173157848,0.1
150.0,578.0,201.0,121.0,99989.50639678372,0.1
154.0,582.0,199.0,136.0,100007.60251747024,0.1
156.0,574.0,201.0,129.0,99992.02936101051,0.1
157.0,576.0,193.0,123.0,99994.8241947407,0.1
158.0,588.0,199.0,131.0,100002.11434968992,0.1
154.0,575.0,198.0,132.0,99978.21774902676,0.1
148.0,566.0,198.0,127.0,99996.80077412871,0.1
159.0,595.0,210.0,130.0,100020.14648874,0.1
156.0,567.0,193.0,135.0,100005.86884745356,0.1
152.0,567.0,197.0,121.0,99990.00890487118,0.1
158.0,601.0,211.0,134.0,100010.46015120848,0.1
154.0,588.0,201.0,140.0,100020.63185438784,0.1
147.0,577.0,203.0,140.0,100012.74668477176,0.1
148.0,562.0,194.0,133.0,99994.15389162718,0.1
164.0,572.0,194.0,138.0,99993.42403860192,0.1
146.0,564.0,199.0,126.0,99996.29523145632,0.1
141.0,569.0,203.0,129.0,99989.50946633756,0.1
153.0,576.0,203.0,133.0,100000.29215791269,0.1
155.0,585.0,202.0,140.0,99989.94310679402,0.1
161.0,579.0,196.0,129.0,99991.24760612856,0.1
156.0,567.0,197.0,133.0,100003.20818771808,0.1
151.0,561.0,194.0,128.0,99994.36377941816,0.1
149.0,561.0,190.0,133.0,99997.95615185634,0.1
144.0,567.0,204.0,130.0,100021.48178243436,0.1
154.0,559.0,192.0,124.0,100003.68219489034,0.1
156.0,568.0,197.0,133.0,100011.9032323344,0.1
150.0,567.0,197.0,124.0,100004.3791813218,0.1
146.0,543.0,190.0,130.0,100006.02979017564,0.1
154.0,584.0,208.0,140.0,99986.50824793035,0.1
146.0,596.0,216.0,138.0,99994.5302808696,0.1
151.0,574.0,198.0,140.0,99997.37746126395,0.1
157.0,589.0,199.0,128.0,99995.53373349548,0.1
159.0,598.0,213.0,131.0,99997.97091495416,0.1
157.0,578.0,203.0,128.0,100001.5990174328,0.1
148.0,584.0,198.0,130.0,99997.77387590552,0.1
157.0,585.0,202.0,136.0,100006.89592816918,0.1
158.0,592.0,206.0,134.0,99997.52202493892,0.1
151.0,564.0,194.0,135.0,100010.839519782,0.1
154.0,568.0,194.0,137.0,99999.86904588656,0.1
160.0,589.0,203.0,136.0,99994.0532374228,0.1
148.0,553.0,191.0,124.0,99987.48609243133,0.1
157.0,586.0,201.0,138.0,99992.30616375573,0.1
157.0,578.0,203.0,144.0,99997.4568928428,0.1
150.0,547.0,189.0,137.0,100012.02059351008,0.1
159.0,601.0,211.0,147.0,99987.28126421584,0.1
164.0,570.0,187.0,131.0,100010.40152739256,0.1
148.0,540.0,188.0,124.0,99999.0823580664,0.1
158.0,577.0,206.0,125.0,99991.6855491965,0.1
154.0,572.0,194.0,136.0,99986.80908769992,0.1
162.0,600.0,211.0,133.0,100005.48995125188,0.1
161.0,592.0,202.0,144.0,99980.93767154311,0.1
144.0,546.0,196.0,121.0,99995.38487029476,0.1
152.0,593.0,211.0,137.0,99995.5963806872,0.1
157.0,577.0,198.0,143.0,99998.36874993789,0.1
147.0,581.0,204.0,135.0,100005.81184944313,0.1
158.0,585.0,202.0,129.0,99993.85359075083,0.1
152.0,569.0,197.0,127.0,100001.20342428007,0.1
143.0,571.0,203.0,134.0,99987.8215394924,0.1
147.0,551.0,193.0,135.0,100000.57692092576,0.1
160.0,594.0,208.0,129.0,100006.08355376692,0.1
146.0,537.0,190.0,127.0,99996.48308123877,0.1
151.0,585.0,210.0,134.0,100003.68665692996,0.1
153.0,577.0,202.0,134.0,100001.0463232334,0.1
165.0,568.0,198.0,127.0,99996.5571085072,0.1
161.0,573.0,193.0,137.0,99999.39182525464,0.1
158.0,597.0,209.0,133.0,99998.0497912336,0.1
154.0,566.0,197.0,140.0,99980.25752237362,0.1
145.0,547.0,190.0,122.0,99985.0083713822,0.1
150.0,584.0,203.0,124.0,100004.32852227378,0.1
145.0,548.0,191.0,130.0,99979.11652958316,0.1
154.0,577.0,199.0,140.0,100011.58381794998,0.1
154.0,570.0,202.0,133.0,99985.90028862028,0.1
144.0,555.0,188.0,130.0,100000.30525287893,0.1
151.0,556.0,189.0,127.0,100004.721359159,0.1
156.0,575.0,199.0,131.0,99993.63264975807,0.1
160.0,593.0,206.0,138.0,100011.62588546776,0.1
144.0,565.0,199.0,126.0,99986.29146451212,0.1
158.0,581.0,199.0,130.0,100009.06766377328,0.1
156.0,588.0,204.0,135.0,100001.48556549284,0.1
160.0,595.0,205.0,132.0,99998.4881417812,0.1
153.0,569.0,198.0,127.0,100010.11695945766,0.1
151.0,570.0,199.0,132.0,100005.39253822729,0.1
154.0,586.0,204.0,134.0,99987.95522563426,0.1
157.0,562.0,187.0,122.0,100014.1181060638,0.1
151.0,585.0,211.0,138.0,100010.03996403325,0.1
141.0,571.0,201.0,126.0,100001.03807681087,0.1
161.0,597.0,207.0,128.0,100001.49687528772,0.1
153.0,557.0,195.0,131.0,100013.36236718005,0.1
148.0,554.0,192.0,126.0,100016.58172254256,0.1
148.0,538.0,184.0,127.0,100006.12658486706,0.1
156.0,592.0,206.0,125.0,99988.37378565612,0.1
145.0,548.0,192.0,120.0,100001.20250146506,0.1
159.0,568.0,193.0,121.0,100008.20019905528,0.1
168.0,588.0,199.0,139.0,99991.65501664544,0.1
158.0,571.0,194.0,138.0,99987.94133088176,0.1
168.0,617.0,206.0,144.0,100000.05778391706,0.1
146.0,566.0,201.0,130.0,100001.12363845654,0.1
147.0,564.0,193.0,133.0,100003.77829791298,0.1
164.0,597.0,206.0,142.0,100012.30299344816,0.1
157.0,552.0,188.0,135.0,99978.17574600493,0.1
144.0,577.0,206.0,130.0,100000.99861448024,0.1
159.0,583.0,202.0,130.0,99997.94322276242,0.1
158.0,562.0,193.0,131.0,100000.15749245654,0.1
158.0,615.0,212.0,142.0,100001.67433254782,0.1
149.0,574.0,193.0,127.0,100010.25749547809,0.1
155.0,595.0,210.0,136.0,100005.58932735714,0.1
157.0,590.0,205.0,134.0,99999.54300076778,0.1
160.0,573.0,201.0,129.0,100000.8911753006,0.1
153.0,578.0,199.0,130.0,100001.05357391926,0.1
157.0,587.0,201.0,139.0,99998.6703421814,0.1
154.0,591.0,209.0,142.0,100013.22013784498,0.1
159.0,587.0,204.0,138.0,99980.8776171403,0.1
157.0,578.0,206.0,140.0,99985.9850381189,0.1
158.0,598.0,208.0,137.0,100015.97636962844,0.1
151.0,574.0,199.0,134.0,100005.73653344254,0.1
152.0,562.0,197.0,122.0,100006.30641672526,0.1
150.0,551.0,191.0,127.0,100011.5818685274,0.1
152.0,577.0,208.0,140.0,99979.81644948306,0.1
153.0,571.0,201.0,136.0,100014.39135402534,0.1
160.0,585.0,206.0,133.0,99988.33535850867,0.1
157.0,592.0,204.0,137.0,99990.17261029949,0.1
154.0,544.0,189.0,128.0,100010.3624277576,0.1
148.0,568.0,200.0,126.0,99988.44284045884,0.1
162.0,582.0,202.0,128.0,100005.30921212786,0.1
148.0,564.0,194.0,130.0,100014.27329386937,0.1
159.0,589.0,201.0,142.0,99993.5040645184,0.1
149.0,562.0,199.0,130.0,99994.10919848716,0.1
155.0,582.0,203.0,133.0,100006.72028567982,0.1
151.0,566.0,198.0,135.0,100008.96321646868,0.1
155.0,552.0,184.0,126.0,100003.41725221324,0.1
162.0,598.0,211.0,133.0,99984.18631994809,0.1
154.0,591.0,212.0,133.0,100016.1020402299,0.1
162.0,565.0,195.0,132.0,100006.22494930789,0.1
154.0,555.0,194.0,134.0,99976.43135092228,0.1
158.0,564.0,195.0,133.0,99991.00212506908,0.1
155.0,594.0,212.0,133.0,99989.39965738928,0.1
161.0,576.0,199.0,137.0,99992.22302381435,0.1
150.0,570.0,195.0,133.0,100002.5605238613,0.1
162.0,556.0,187.0,132.0,99992.84767859228,0.1
152.0,565.0,197.0,133.0,100012.24947014327,0.1
150.0,573.0,203.0,132.0,100011.08737925666,0.1
155.0,568.0,196.0,129.0,100000.74250682104,0.1
141.0,524.0,179.0,127.0,99989.46773026494,0.1
146.0,563.0,202.0,130.0,99999.99386994923,0.1
152.0,593.0,211.0,129.0,100004.0675972575,0.1
160.0,580.0,194.0,140.0,100011.62457386956,0.1
155.0,571.0,199.0,142.0,99995.35705897656,0.1
152.0,571.0,196.0,133.0,100000.7972196175,0.1
152.0,574.0,200.0,134.0,99990.03260228694,0.1
150.0,548.0,190.0,131.0,99995.39017626924,0.1
155.0,580.0,201.0,129.0,100011.6833816635,0.1
150.0,577.0,201.0,130.0,100015.96203479308,0.1
159.0,584.0,200.0,133.0,99996.55025879596,0.1
145.0,567.0,194.0,136.0,99997.35861057111,0.1
142.0,537.0,183.0,125.0,99992.393378345,0.1
156.0,580.0,204.0,137.0,99984.70402020623,0.1
149.0,565.0,198.0,127.0,100003.72760482389,0.1
150.0,578.0,201.0,131.0,100004.7269031706,0.1
152.0,570.0,201.0,131.0,100006.04447080512,0.1
159.0,592.0,206.0,130.0,100000.2613197953,0.1
148.0,555.0,192.0,130.0,100005.29211304264,0.1
153.0,543.0,180.0,128.0,100001.65381899964,0.1
151.0,568.0,199.0,131.0,100012.44459062027,0.1
156.0,593.0,213.0,132.0,100003.74576111956,0.1
150.0,573.0,196.0,135.0,100014.5133511576,0.1
152.0,584.0,199.0,127.0,100010.72361870566,0.1
158.0,600.0,210.0,135.0,100003.59016543874,0.1
148.0,562.0,199.0,133.0,99987.57699488332,0.1
157.0,581.0,202.0,126.0,100005.1727231097,0.1
153.0,566.0,197.0,131.0,100003.20761980656,0.1
153.0,568.0,200.0,132.0,100019.18619526402,0.1
167.0,594.0,200.0,129.0,100007.42341573756,0.1
141.0,553.0,199.0,134.0,99988.68728791708,0.1
148.0,574.0,205.0,126.0,99992.071362653,0.1
147.0,554.0,192.0,128.0,100009.63936923708,0.1
160.0,547.0,184.0,123.0,99998.068877377,0.1
154.0,578.0,197.0,138.0,99987.97109988028,0.1
152.0,579.0,207.0,134.0,100004.907613815,0.1
151.0,563.0,199.0,131.0,100004.93649237145,0.1
161.0,553.0,186.0,139.0,99998.8145824989,0.1
153.0,553.0,190.0,134.0,100008.6159623734,0.1
152.0,567.0,198.0,127.0,99998.95766074587,0.1
150.0,558.0,192.0,136.0,100018.64815342912,0.1
150.0,567.0,199.0,136.0,99989.02490197352,0.1
153.0,558.0,194.0,129.0,100009.07922086911,0.1
154.0,582.0,202.0,131.0,100009.90986171034,0.1
158.0,547.0,183.0,135.0,100012.668665644,0.1
148.0,564.0,196.0,133.0,99998.74745761098,0.1
162.0,614.0,211.0,130.0,99995.87005661908,0.1
152.0,568.0,203.0,137.0,100017.40675064037,0.1
154.0,563.0,191.0,125.0,100005.4656910266,0.1
152.0,551.0,198.0,131.0,99994.14864720232,0.1
149.0,558.0,196.0,126.0,100008.32351815436,0.1
147.0,584.0,200.0,126.0,100015.8708252194,0.1
156.0,587.0,207.0,130.0,100006.66381056124,0.1
155.0,603.0,215.0,131.0,99992.74019944647,0.1
152.0,558.0,194.0,134.0,100009.7942498596,0.1
154.0,587.0,201.0,135.0,99984.62465158784,0.1
154.0,584.0,204.0,123.0,100007.7681928433,0.1
158.0,562.0,192.0,132.0,100009.78327542605,0.1
153.0,583.0,193.0,133.0,99997.78031100288,0.1
