ID,name,age,sex,breed,date_found,adoptable_from,posted,color,coat,size,neutered,housebroken,likes_people,likes_children,get_along_males,get_along_females,get_along_cats,keep_in
1,nan,6.17,male,Unknown Mix,12/2/13,1/10/14,7/9/13,white,medium,small,no,yes,yes,nan,nan,nan,nan,both flat and garden
415,Jim,11.92,male,Unknown Mix,7/19/13,7/19/13,7/21/13,black and brown,short,medium,nan,nan,nan,yes,nan,yes,nan,nan
2,nan,6.17,female,Unknown Mix,12/2/13,1/14/14,7/9/13,yellow-brown,short,medium,no,nan,nan,nan,nan,nan,nan,garden
532,Ozdor,8.92,male,Unknown Mix,3/28/13,7/30/13,7/18/13,black,short,large,nan,yes,yes,yes,yes,yes,nan,both flat and garden
531,Opál,8.92,female,Unknown Mix,3/29/13,7/30/13,7/18/13,black,short,large,nan,yes,yes,nan,nan,nan,nan,both flat and garden
534,River,7.0,male,Unknown Mix,6/6/13,8/5/13,7/20/13,brown,short,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
535,Izabell,8.92,female,German Shepherd Dog Mix,6/13/13,8/10/13,7/20/13,sable,short,large,nan,yes,yes,yes,yes,yes,nan,both flat and garden
3,nan,6.17,male,Unknown Mix,12/2/13,1/14/14,7/9/13,yellow-brown,short,small,nan,nan,yes,nan,nan,nan,nan,both flat and garden
2,Domino,14.92,male,German Dog,5/9/13,5/9/13,7/11/13,spotty,short,large,yes,yes,yes,nan,nan,nan,nan,both flat and garden
5,Bobó,6.5,male,Unknown Mix,7/11/13,7/11/13,7/13/13,tricolor,short,small,no,no,yes,yes,yes,yes,yes,both flat and garden
943,Sashalmi Alex,12.25,male,Unknown Mix,6/18/13,6/18/13,6/23/13,gray and white,short,large,yes,nan,yes,nan,yes,yes,nan,both flat and garden
400,Brenda,6.67,female,Unknown Mix,6/21/13,6/21/13,6/21/13,black and white,short,medium,nan,nan,nan,nan,yes,yes,nan,nan
410,Jetta,6.58,female,Unknown Mix,6/22/13,6/22/13,6/22/13,black,short,small,nan,nan,nan,nan,nan,nan,nan,nan
396,Prinz,7.67,male,Unknown Mix,6/21/13,6/21/13,6/21/13,black,wirehaired,medium,nan,nan,nan,nan,yes,yes,nan,nan
593,Írisz,8.75,female,Staffordshire Terrier Mix,6/11/13,6/11/13,6/12/13,brown and white,short,medium,yes,nan,yes,yes,no,no,yes,both flat and garden
407,Limbo,12.92,male,Puli Mix,6/21/13,6/21/13,6/21/13,gray,wirehaired,medium,nan,nan,nan,yes,yes,yes,yes,nan
6436,nan,6.5,male,Unknown Mix,6/19/13,6/19/13,6/19/13,brown,short,medium,nan,no,nan,nan,nan,nan,nan,nan
1021,Donna &Amp,11.42,female,German Shepherd Dog,6/18/13,6/18/13,6/28/13,sable,long,large,nan,nan,yes,nan,nan,nan,nan,nan
528,Theodora,10.92,female,Unknown Mix,3/21/13,6/25/13,6/17/13,brown,long,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
412,Malvina,7.75,female,Unknown Mix,6/27/13,6/27/13,6/28/13,gray and black,wirehaired,medium,nan,nan,nan,nan,yes,yes,nan,nan
529,Waldi,6.75,male,Unknown Mix,4/18/13,7/20/13,6/21/13,black and brown,short,medium,nan,nan,yes,nan,yes,yes,nan,both flat and garden
409,Patsy,7.5,female,Unknown Mix,6/22/13,6/22/13,6/22/13,yellow-brown,short,medium,nan,nan,nan,yes,yes,yes,yes,nan
401,Tanja,7.92,female,German Shepherd Dog Mix,6/21/13,6/21/13,6/21/13,black,short,medium,nan,nan,nan,yes,yes,yes,yes,nan
402,Ryen,7.83,male,Unknown Mix,6/21/13,6/21/13,6/21/13,black and brown,short,medium,nan,nan,nan,nan,yes,yes,nan,nan
21,Kiskutya,6.58,female,Unknown Mix,6/16/13,6/16/13,6/23/13,brown,short,small,no,nan,yes,yes,yes,yes,yes,both flat and garden
406,Barnabas,7.75,male,Dachshund Mix,6/21/13,6/21/13,6/21/13,brown,short,medium,nan,nan,nan,yes,yes,yes,nan,nan
602,Puszi,14.42,female,Unknown Mix,6/23/13,6/23/13,6/25/13,black and white,short,large,no,nan,yes,yes,yes,no,no,garden
960,Bari,8.0,female,Kuvasz Mix,5/31/13,5/31/13,6/22/13,white,medium,large,nan,nan,nan,nan,nan,nan,nan,nan
404,Watson,7.42,male,Unknown Mix,6/21/13,6/21/13,6/21/13,black and brown,short,medium,nan,nan,nan,yes,yes,yes,nan,nan
6443,Maya,7.25,female,Adoptable From:,6/22/13,6/22/13,6/25/13,apricot,short,medium,no,nan,yes,nan,yes,yes,nan,nan
789,Johnny,13.0,male,Unknown Mix,8/7/12,8/7/12,6/4/13,sable,short,medium,yes,nan,yes,yes,no,yes,nan,garden
21,Panni,11.5,female,Bull Terrier Mix,4/4/13,4/4/13,6/3/13,white,short,medium,no,nan,yes,yes,yes,yes,nan,garden
395,Mekkon,6.75,male,German Shepherd Dog Mix,5/1/13,5/1/13,5/28/13,brown,short,medium,nan,nan,nan,yes,yes,yes,nan,nan
6419,"Björn",6.75,male,Labrador Retriever Mix,6/5/13,6/5/13,6/7/13,black,short,medium,no,nan,yes,yes,nan,nan,yes,both flat and garden
15,Barnabás,8.5,male,Unknown Mix,5/20/13,5/20/13,5/28/13,brown,short,medium,no,nan,yes,yes,yes,yes,nan,garden
18,Peti,7.0,male,Schnauzer Mix,2/2/13,2/2/13,6/3/13,black,long,large,nan,nan,yes,yes,yes,yes,nan,both flat and garden
1195,Chuby,12.5,female,Havanese, Puli, Pumi Mix,5/28/13,5/28/13,5/29/13,gray,long,medium,yes,nan,yes,nan,yes,yes,no,both flat and garden
392,Kiki,6.67,male,Fox Terrier Mix,5/1/13,5/1/13,5/28/13,tricolor,short,medium,nan,nan,nan,yes,yes,yes,yes,nan
22,Dezsõ,7.33,male,Unknown Mix,4/7/13,4/7/13,6/3/13,black and brown,long,small,no,nan,nan,nan,nan,nan,nan,nan
24,Lucky,7.25,male,Unknown Mix,11/10/12,11/10/12,6/3/13,brown,long,small,no,nan,yes,yes,nan,yes,nan,both flat and garden
17,Brúnó,9.5,male,Unknown Mix,5/20/13,5/20/13,5/28/13,black,short,large,no,no,yes,nan,no,no,no,garden
19,Marina,6.83,female,Unknown Mix,4/18/13,4/18/13,6/3/13,black and brown,medium,large,nan,nan,yes,yes,yes,yes,nan,both flat and garden
23,Pongó,8.0,male,Unknown Mix,6/13/12,6/13/12,6/3/13,brown,medium,large,yes,no,yes,yes,yes,yes,nan,garden
391,Jamie,7.92,male,Unknown Mix,5/1/13,5/1/13,5/28/13,black,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
322,Kisvárdai Keve,7.17,male,Greyhound Mix,5/24/13,5/24/13,5/27/13,yellow-brown,short,medium,yes,yes,yes,yes,yes,yes,nan,both flat and garden
14,Balázs,8.0,male,Unknown Mix,11/10/12,11/10/12,5/28/13,brown,short,large,no,nan,yes,yes,nan,yes,nan,garden
20,Szergely,7.0,male,Unknown Mix,4/26/13,4/26/13,6/3/13,black and brown,medium,medium,nan,nan,yes,yes,yes,yes,nan,garden
394,Muffin,6.75,female,German Shepherd Dog Mix,5/1/13,5/1/13,5/28/13,black and brown,short,medium,nan,nan,nan,yes,yes,yes,yes,nan
30,Rudy,9.33,male,Staffordshire Terrier Mix,5/30/13,5/30/13,5/31/13,spotty,short,medium,no,nan,yes,yes,yes,yes,nan,both flat and garden
16,Bozont,18.5,male,Unknown Mix,6/1/12,6/1/12,5/28/13,gray and white,medium,large,no,no,yes,yes,yes,yes,nan,both flat and garden
388,Henry,7.0,male,Unknown Mix,5/9/13,5/9/13,5/13/13,black,short,medium,nan,nan,nan,nan,yes,yes,nan,nan
379,Fülöp,8.5,male,Puli Mix,4/18/13,4/18/13,4/18/13,black,long,medium,nan,nan,nan,nan,nan,nan,nan,nan
99,Jimboo,11.67,male,Dogo Argentino,4/28/13,4/28/13,5/25/13,white,short,medium,nan,nan,yes,yes,no,no,no,both flat and garden
6349,Rosso,8.58,male,Unknown Mix,4/17/13,4/17/13,4/28/13,red,medium,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
380,Dufi,7.75,male,Unknown Mix,4/18/13,4/18/13,4/18/13,white,short,medium,nan,nan,nan,nan,yes,yes,nan,nan
508,Lotár,14.92,male,Fox Terrier Mix,4/1/13,5/10/13,4/23/13,spotty,short,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
931,Viktor,17.25,male,Unknown Mix,5/18/13,5/18/13,5/19/13,black and white,short,medium,yes,nan,yes,nan,no,yes,no,both flat and garden
786,Panni,7.92,female,Unknown Mix,2/2/13,2/2/13,4/19/13,tricolor,short,small,yes,nan,yes,yes,yes,yes,nan,both flat and garden
6369,Beagle Fiú,8.58,male,Beagle,5/11/13,5/11/13,5/12/13,tricolor,short,medium,no,nan,nan,nan,nan,nan,nan,nan
382,Shoko,7.92,male,Unknown Mix,4/25/13,4/25/13,4/29/13,black,medium,medium,nan,nan,nan,nan,yes,yes,nan,nan
27,Talált Spicc,11.58,male,Spitz,4/8/13,4/8/13,4/22/13,white,long,small,no,yes,yes,nan,nan,nan,nan,flat
389,Bobby,7.92,male,Unknown Mix,5/9/13,5/9/13,5/13/13,black,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
384,Carita,7.58,female,Unknown Mix,4/25/13,4/25/13,4/29/13,yellow-brown,medium,medium,nan,nan,nan,nan,yes,yes,nan,nan
321,Kisvárdai Kolos,7.17,male,Greyhound Mix,5/24/13,5/24/13,5/27/13,yellow-brown,short,medium,yes,no,yes,yes,yes,yes,nan,both flat and garden
6350,Einstein,8.08,male,Pumi Mix,4/25/13,4/25/13,4/29/13,gray,medium,medium,no,nan,yes,yes,yes,yes,nan,garden
922,Gyáli Csipi,12.42,female,Unknown Mix,4/9/13,4/9/13,5/7/13,yellow-brown,short,medium,nan,nan,yes,nan,yes,yes,yes,both flat and garden
516,Mumus,7.08,male,Unknown Mix,2/13/13,5/15/13,4/29/13,brown,medium,medium,nan,yes,yes,nan,yes,yes,nan,both flat and garden
507,Betty,8.92,female,German Shepherd Dog Mix,12/4/12,5/1/13,4/21/13,saddle back,short,medium,yes,yes,yes,yes,yes,yes,nan,both flat and garden
920,Picurella,14.67,female,Unknown Mix,4/8/13,4/8/13,5/7/13,black and white,short,small,yes,yes,yes,nan,nan,nan,nan,flat
6395,nan,6.92,female,Unknown Mix,5/11/13,5/11/13,5/23/13,brown,medium,small,nan,no,no,nan,yes,yes,nan,both flat and garden
351,Hopi,8.75,male,Unknown Mix,1/1/13,1/1/13,3/29/13,yellow-brown,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
354,Tina,9.92,female,Cocker Spaniel,3/1/13,3/1/13,3/31/13,black and brown,medium,medium,nan,nan,nan,nan,yes,yes,nan,nan
364,Resi,13.92,female,Unknown Mix,4/10/13,4/10/13,4/10/13,sable,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
360,Kajla,7.5,female,Dachshund Mix,4/5/13,4/5/13,4/6/13,brown,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
2177,Márta,9.0,female,Unknown Mix,1/26/13,1/26/13,4/6/13,brown and white,short,medium,nan,nan,yes,nan,yes,nan,yes,both flat and garden
366,Schnecke,7.83,female,Terrier Mix,4/15/13,4/15/13,4/16/13,gray and black,medium,medium,nan,nan,nan,yes,yes,yes,nan,nan
355,Bebi,7.75,female,Unknown Mix,4/3/13,4/3/13,4/5/13,black,medium,medium,nan,nan,nan,nan,nan,nan,nan,nan
377,Camillo,8.92,male,Pekingese Mix,4/11/13,4/11/13,4/18/13,brown,short,small,nan,nan,nan,nan,yes,yes,nan,nan
362,Aden,15.92,female,Beagle,4/5/13,4/5/13,4/7/13,tricolor,short,medium,nan,nan,nan,nan,yes,yes,nan,nan
371,Cheryl,7.92,female,Unknown Mix,4/15/13,4/15/13,4/16/13,black,short,medium,nan,nan,nan,yes,yes,yes,nan,nan
1937,Guszti,12.58,male,Dachshund Mix,4/16/13,4/16/13,4/17/13,black and brown,wirehaired,medium,nan,nan,yes,nan,nan,nan,nan,garden
368,Bogi,7.67,female,Dachshund Mix,4/15/13,4/15/13,4/16/13,black,short,medium,nan,nan,nan,yes,nan,nan,yes,nan
348,Adele,7.92,female,Unknown Mix,3/26/13,3/26/13,3/27/13,sable,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
378,Xanto,9.83,male,Puli Mix,4/18/13,4/18/13,4/18/13,black,long,medium,nan,nan,nan,nan,yes,yes,nan,nan
82,Tina,8.08,female,Kuvasz, Labrador Retriever Mix,4/2/13,4/2/13,4/2/13,brown and white,short,large,no,nan,yes,yes,yes,yes,nan,both flat and garden
367,Geri,9.92,male,Unknown Mix,4/15/13,4/15/13,4/16/13,spotty,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
18,Jonny,15.67,male,Unknown Mix,3/15/13,3/15/13,4/5/13,black and brown,short,medium,nan,nan,yes,nan,nan,nan,nan,both flat and garden
504,Ria,7.33,female,Unknown Mix,2/20/13,4/10/13,3/22/13,black and brown,wirehaired,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
347,Adam,7.75,male,Unknown Mix,3/26/13,3/26/13,3/27/13,black,wirehaired,small,nan,nan,nan,nan,nan,nan,nan,nan
73,Rezes,10.0,male,Unknown Mix,2/15/13,2/15/13,4/9/13,red,short,medium,yes,nan,yes,nan,no,yes,nan,garden
4,Borzas,10.75,male,Tibetan Terrier,12/17/12,3/1/13,3/12/13,black,long,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
11,Suzy,8.17,female,Unknown Mix,3/1/13,3/1/13,3/14/13,black and brown,short,large,yes,nan,yes,yes,nan,nan,nan,nan
1,Benga,8.92,male,Beagle, Chihuahua Mix,3/18/13,3/18/13,3/18/13,black and white,short,small,no,yes,yes,yes,nan,yes,nan,both flat and garden
9,Dani,7.75,male,Unknown Mix,3/1/13,3/14/13,3/14/13,black,short,small,nan,nan,yes,no,no,no,nan,both flat and garden
432,Tulipán,12.67,female,Dachshund Mix,3/5/13,3/5/13,3/19/13,red,short,small,nan,nan,nan,nan,nan,nan,nan,nan
503,Réta,7.33,female,Unknown Mix,2/20/13,4/10/13,3/22/13,black and brown,wirehaired,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
495,Anda,7.0,female,Unknown Mix,2/20/13,4/20/13,3/8/13,brown,short,medium,nan,nan,yes,yes,yes,yes,nan,both flat and garden
515,Olgi,8.08,female,Unknown Mix,11/12/11,11/12/11,3/12/13,black,medium,medium,yes,nan,yes,yes,yes,yes,nan,both flat and garden
501,Dundi,10.92,female,Dachshund Mix,2/26/13,3/31/13,3/19/13,red,long,small,nan,yes,yes,nan,yes,yes,nan,both flat and garden
913,Grafit Grafi,7.25,male,Terrier Mix,3/1/13,3/1/13,3/3/13,black and tan,short,medium,nan,nan,yes,nan,yes,yes,nan,both flat and garden
2,Puli Keverék,10.75,male,Unknown Mix,2/10/13,2/28/13,3/11/13,black,long,medium,nan,nan,yes,nan,yes,yes,nan,nan
5,Hevesi Palota Pincsi,16.75,male,Pekingese,2/15/13,2/15/13,3/13/13,red,long,small,nan,nan,yes,nan,yes,nan,nan,nan
2016,Tufa,7.25,male,Unknown Mix,3/1/13,3/1/13,3/3/13,yellow-brown,medium,medium,nan,nan,nan,nan,nan,nan,nan,nan
502,Rella,7.33,female,Unknown Mix,2/7/13,3/31/13,3/21/13,sable,wirehaired,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
5,Jamie,8.17,male,Unknown Mix,2/8/13,3/5/13,3/5/13,gray,short,medium,yes,yes,yes,nan,nan,yes,nan,both flat and garden
6,Gyáli Tacskó Keverék,8.75,male,Unknown Mix,1/1/12,1/14/13,3/13/13,brown and white,short,medium,nan,nan,yes,yes,yes,yes,nan,nan
428,Dino,7.67,female,Dachshund Mix,3/5/13,3/5/13,3/5/13,red,short,small,nan,nan,nan,nan,nan,nan,nan,nan
1,nan,13.75,male,Unknown Mix,2/14/13,2/14/13,3/11/13,yellow-brown,short,small,nan,nan,yes,yes,nan,nan,nan,nan
3,Hevesi Keverék Kutyus,10.75,male,Unknown Mix,2/10/13,2/28/13,3/11/13,black and tan,medium,medium,nan,nan,yes,nan,yes,yes,nan,nan
345,Bundy,12.92,male,Puli,3/5/13,3/5/13,3/5/13,black,long,medium,nan,nan,nan,nan,nan,yes,nan,nan
340,Géza,7.92,male,Dachshund Mix,2/25/13,2/25/13,2/27/13,yellow,short,medium,nan,nan,nan,nan,nan,yes,nan,nan
35,Elhagyott,8.25,female,Unknown Mix,1/1/13,1/1/13,2/20/13,spotty,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
333,Leila,8.17,female,Staffordshire Terrier Mix,2/20/13,2/20/13,2/21/13,black and white,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
819,Maci,14.75,male,Unknown Mix,1/2/13,1/2/13,2/28/13,brown,medium,large,nan,nan,nan,nan,nan,nan,nan,nan
335,Nudli,7.92,female,Unknown Mix,2/21/13,2/21/13,2/21/13,brown,short,medium,nan,nan,yes,yes,yes,yes,nan,nan
33,Mackó,7.0,male,Unknown Mix,1/1/13,1/1/13,2/20/13,apricot,short,medium,yes,nan,nan,nan,no,nan,no,garden
31,Kisvacak,7.42,male,Unknown Mix,1/1/13,1/1/13,2/20/13,black,medium,small,nan,yes,nan,nan,nan,nan,nan,both flat and garden
825,Beni,18.75,male,Unknown Mix,12/15/12,12/15/12,2/28/13,black and white,short,large,no,nan,yes,nan,nan,nan,nan,garden
835,Sumi,9.75,male,Chinese Shar-Pei,11/27/12,11/27/12,2/28/13,yellow-brown,short,medium,nan,nan,yes,nan,nan,nan,nan,nan
253,Lady,7.75,female,Caucasian Ovtcharka Mix,12/29/12,12/29/12,2/23/13,apricot,medium,medium,nan,yes,yes,nan,yes,nan,nan,both flat and garden
32,Tündi,8.25,female,Unknown Mix,1/1/13,1/1/13,2/20/13,black and white,medium,medium,nan,nan,nan,nan,nan,nan,nan,nan
334,Buzz,8.25,male,Unknown Mix,2/20/13,2/20/13,2/21/13,black and brown,short,medium,nan,nan,nan,nan,yes,yes,nan,nan
332,Patrick,7.92,male,Staffordshire Terrier Mix,2/20/13,2/20/13,2/21/13,yellow-brown,short,medium,nan,nan,nan,nan,yes,yes,nan,nan
338,Basel,9.25,male,Dachshund, Spaniel Mix,2/25/13,2/25/13,2/27/13,black,short,medium,nan,nan,nan,nan,yes,yes,nan,nan
342,Tuna,10.92,female,Unknown Mix,2/26/13,2/26/13,2/27/13,striped,short,medium,nan,nan,nan,nan,yes,yes,nan,nan
37,Gina,12.58,female,Unknown Mix,7/1/12,7/1/12,3/1/13,brown,short,medium,yes,nan,yes,nan,yes,no,nan,garden
326,Felicia,7.08,female,Unknown Mix,2/20/13,2/20/13,2/21/13,yellow-brown,wirehaired,medium,nan,nan,nan,nan,nan,nan,nan,nan
34,Kendy Babák,7.08,male,Unknown Mix,1/1/13,1/1/13,2/20/13,black,medium,medium,nan,nan,nan,nan,nan,nan,nan,nan
30,Piff,7.67,male,Unknown Mix,1/1/13,1/1/13,2/20/13,apricot,short,medium,yes,nan,nan,nan,nan,nan,nan,nan
403,Vuki,7.75,male,Unknown Mix,2/1/13,2/1/13,2/25/13,red,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
27,Gömbi,7.08,male,Unknown Mix,1/1/13,1/1/13,2/20/13,black,medium,medium,nan,nan,nan,nan,nan,nan,nan,nan
397,Juci,9.83,female,German Shepherd Dog Mix,1/10/13,1/10/13,2/10/13,sable,short,large,nan,nan,nan,nan,nan,nan,nan,nan
898,Grafit Bessó,12.5,female,Unknown Mix,1/23/13,1/23/13,2/5/13,black,short,medium,yes,nan,nan,nan,yes,yes,nan,both flat and garden
2,Foltos,10.67,male,Fox Terrier,7/3/12,2/12/13,2/12/13,brown and white,short,small,no,nan,yes,yes,nan,yes,nan,both flat and garden
28,Missy,7.0,female,Unknown Mix,1/1/13,1/1/13,2/20/13,white,medium,medium,nan,nan,nan,nan,nan,nan,nan,nan
485,Lidérc,7.42,male,Staffordshire Terrier Mix,1/22/13,3/4/13,2/1/13,yellow-brown,short,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
899,Grafit Dakar,7.25,male,Unknown Mix,1/23/13,1/23/13,2/5/13,yellow,short,medium,yes,nan,nan,nan,yes,yes,nan,both flat and garden
900,Grafit Damian,7.25,male,Unknown Mix,1/23/13,1/23/13,2/5/13,black,short,medium,nan,nan,nan,nan,yes,yes,nan,both flat and garden
29,Pici,7.42,male,Unknown Mix,1/1/13,1/1/13,2/20/13,black and white,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
23,Mizo,7.75,female,Unknown Mix,1/1/13,1/1/13,2/20/13,spotty,short,medium,yes,nan,nan,nan,nan,nan,nan,nan
25,Picur,10.75,male,Unknown Mix,1/1/13,1/1/13,2/20/13,apricot,short,medium,nan,nan,nan,nan,no,nan,nan,nan
489,Gömbi,15.92,male,Great Dane Mix,1/29/13,3/10/13,2/18/13,brown,short,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
24,Mizo,7.75,female,Unknown Mix,1/1/13,1/1/13,2/20/13,spotty,short,medium,yes,nan,nan,nan,nan,nan,nan,nan
72,nan,9.42,female,Pekingese,2/9/13,2/9/13,2/13/13,brown and white,medium,small,no,nan,yes,yes,nan,nan,nan,both flat and garden
514,Junior,9.25,male,Unknown Mix,11/1/10,11/1/10,2/16/13,apricot,short,medium,nan,nan,yes,yes,nan,yes,nan,garden
316,Betty,12.92,female,Unknown Mix,2/2/13,2/2/13,2/3/13,spotty,medium,medium,nan,nan,nan,nan,yes,nan,nan,nan
26,Lili,7.08,female,Unknown Mix,1/1/13,1/1/13,2/20/13,black and white,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
1,Füge,10.08,male,Fox Terrier Mix,7/23/12,3/20/13,2/11/13,tricolor,wirehaired,small,no,nan,yes,yes,nan,nan,nan,both flat and garden
3,Borisz,7.58,male,Unknown Mix,8/20/12,8/20/12,2/12/13,brown and white,long,medium,no,nan,yes,yes,nan,yes,nan,both flat and garden
60,Héra,11.67,female,German Pointer Mix,2/20/13,2/20/13,2/20/13,black and white,wirehaired,medium,nan,nan,yes,yes,yes,yes,yes,garden
64,Marley,11.5,male,Unknown Mix,6/9/09,1/23/13,1/23/13,black,long,large,yes,nan,yes,yes,yes,yes,nan,garden
463,Grimbusz,8.17,male,Unknown Mix,10/20/12,1/30/13,1/21/13,black and brown,medium,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
460,Niga,8.92,male,Labrador Retriever Mix,11/30/12,1/30/13,1/20/13,black,short,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
462,Kántor,16.92,male,German Shepherd Dog Mix,12/6/12,2/10/13,1/21/13,saddle back,medium,medium,nan,yes,yes,yes,nan,nan,nan,both flat and garden
469,Tódor,16.92,male,German Shepherd Dog Mix,12/27/12,2/10/13,1/21/13,sable,medium,large,nan,yes,yes,yes,nan,nan,nan,both flat and garden
466,Nedda,7.33,female,Unknown Mix,9/28/12,1/30/13,1/21/13,brown,short,medium,nan,nan,yes,yes,yes,yes,nan,both flat and garden
59,Moncsi,10.25,female,Unknown Mix,5/4/10,1/23/13,1/23/13,black and white,short,large,yes,nan,yes,yes,yes,nan,nan,garden
484,Bartók,9.0,male,Unknown Mix,1/22/13,2/20/13,2/1/13,red,medium,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
70,Totó,11.42,male,Pekingese Mix,11/10/12,11/10/12,2/1/13,black and brown,medium,small,no,nan,yes,yes,yes,yes,nan,both flat and garden
465,Nuba,7.33,female,Unknown Mix,9/28/12,1/30/13,1/21/13,brown,short,medium,nan,nan,yes,yes,yes,yes,nan,both flat and garden
476,Tequila,16.92,male,Dachshund Mix,1/9/13,2/10/13,1/22/13,red,short,small,nan,yes,yes,yes,yes,yes,nan,both flat and garden
479,Ambra,16.92,male,Siberian Husky Mix,1/3/13,2/15/13,1/22/13,gray and white,medium,large,nan,yes,yes,yes,yes,yes,nan,both flat and garden
307,Linda,7.92,female,Dachshund Mix,1/25/13,1/25/13,1/28/13,yellow-brown,short,medium,nan,nan,nan,nan,yes,yes,nan,nan
461,Barnabu,13.92,male,Akita, German Shepherd Dog Mix,12/6/12,2/10/13,1/20/13,yellow-brown,short,large,nan,yes,yes,yes,yes,yes,nan,both flat and garden
61,Lori,10.42,female,Unknown Mix,10/25/09,1/23/13,1/23/13,yellow-brown,medium,medium,yes,nan,yes,yes,yes,nan,nan,garden
471,Pulcsi,16.92,male,Puli Mix,11/28/12,1/30/13,1/21/13,white,long,medium,nan,yes,yes,yes,yes,yes,yes,both flat and garden
65,Pákó,11.67,male,Unknown Mix,1/20/09,1/23/13,1/23/13,black,long,large,no,nan,yes,nan,no,yes,nan,garden
474,Vincent,7.67,male,Unknown Mix,9/20/12,1/30/13,1/21/13,saddle back,medium,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
313,Bubu,8.92,male,Staffordshire Terrier Mix,1/31/13,1/31/13,2/1/13,brown,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
63,Bogi,7.58,female,Unknown Mix,1/29/13,1/29/13,1/29/13,black,short,large,no,nan,yes,yes,nan,yes,nan,flat
47,Baltazár,9.92,male,Unknown Mix,8/30/12,8/30/12,12/29/12,black,medium,large,nan,nan,yes,yes,yes,yes,nan,nan
55,Valcsi,9.58,female,Unknown Mix,7/16/10,1/6/13,1/6/13,black and white,short,medium,yes,nan,nan,nan,yes,yes,nan,garden
56,Báró,7.92,male,Unknown Mix,12/28/12,1/12/13,12/31/12,black and brown,short,large,no,nan,yes,yes,nan,yes,nan,garden
45,Maszat,11.33,female,Terrier Mix,8/19/12,8/19/12,12/29/12,apricot,short,small,yes,nan,nan,nan,nan,nan,nan,nan
1855,Frakk,10.42,male,Vizsla Mix,1/11/13,1/11/13,1/14/13,brown,short,large,nan,nan,yes,nan,nan,yes,nan,garden
293,Matzo,16.92,male,Caucasian Ovtcharka Mix,1/9/13,1/9/13,1/9/13,black and white,medium,medium,nan,nan,nan,nan,nan,nan,nan,nan
14,Many,7.83,male,Terrier Mix,10/28/12,10/28/12,1/15/13,brown and white,wirehaired,small,no,nan,nan,nan,nan,nan,nan,both flat and garden
44,Terry,15.92,male,Fox Terrier Mix,8/19/12,8/19/12,12/29/12,black and white,short,medium,nan,nan,yes,nan,nan,nan,nan,nan
294,Candy,9.92,female,Dachshund Mix,1/11/13,1/11/13,1/11/13,sable,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
43,Örökbeadó Nap: Jan.. Illatos Út,6.92,male,Unknown Mix,1/14/13,1/14/13,1/14/13,apricot,short,medium,nan,nan,nan,nan,nan,nan,nan,nan
1056,Field,8.33,male,Chinese Shar-Pei Mix,12/19/12,12/19/12,1/20/13,apricot,short,medium,yes,nan,yes,nan,yes,yes,nan,both flat and garden
459,Lepke,8.92,female,Hound Mix,10/31/12,1/20/12,1/2/13,black and brown,short,medium,nan,yes,yes,yes,yes,yes,nan,both flat and garden
876,Tapasz,12.92,male,Belgian Sheepdog Mix,1/5/13,1/5/13,1/5/13,black and brown,long,large,yes,nan,nan,nan,nan,nan,nan,garden
53,Cili,8.75,female,Unknown Mix,5/2/11,1/6/13,1/6/13,black and white,short,large,yes,nan,yes,nan,yes,nan,nan,garden
56,Mesi,9.92,female,Unknown Mix,7/4/10,1/8/13,1/8/13,yellow-brown,short,medium,yes,nan,yes,nan,yes,yes,nan,garden
46,Morzsi,11.25,female,Dachshund Mix,8/23/12,8/23/12,12/29/12,black and white,short,small,yes,nan,yes,yes,yes,yes,nan,nan
